filename,url,Author,Paper Title,URL,Paper DOI,First Page,Last Pape,Year,FAR,score,meanH,meanS,meanV,colorfulness,edges,coarseness,contrast,directionality,entropy,feature congestion,url,colorfulness3,colorfulness2,familiarity,style,happiness,layout,interestingness,background,A,B,L,C,H,obcolor,thumburl,0
sci198.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci198.png,Peter Kok;Martin Baiker;Emile A. Hendriks;Frits H. Post;Jouke Dijkstra;Clemens W. G. M. Löwik;Boudewijn P. F. Lelieveldt;Charl P. Botha,Articulated Planar Reformation for Change Visualization in Small Animal Imaging,http://dx.doi.org/10.1109/TVCG.2010.134,10.1109/TVCG.2010.134,1396,1404,2010,0.0361,2.436890181,0.0524,0.0975,0.8852,17.3,6.36,4.31,0.03,0.31,4.5,4.34,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci198.png,33.52,6,4.4,4.6,4.4,4.4,5.2,0,2.46948829,4.94736593,86.3817499,5.529448617,63.47382508,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci198.png,40
sci199.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci199.png,Alvin J. Law;Daniel G. Aliaga;Aditi Majumder,Projector Placement Planning for High Quality Visualizations on Real-World Colored Objects,http://dx.doi.org/10.1109/TVCG.2010.189,10.1109/TVCG.2010.189,1633,1641,2010,0.0685,0.945609778,0.4318,0.2642,0.3764,13.39,7.6,4.11,0.01,0.26,4.6,2.21,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci199.png,46.05,6,4.7,4.6,4.9,5.7,5,1,-4.1719495,1.16487755,35.5045247,4.331524266,164.3993845,4,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci199.png,41
sci204.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci204.png,Dirk J. Lehmann;Holger Theisel,Discontinuities in Continuous Scatterplots,http://dx.doi.org/10.1109/TVCG.2010.146,10.1109/TVCG.2010.146,1291,1300,2010,0.0625,1.127381962,0.2584,0.5193,0.4094,11.69,4.73,4.11,0.06,0.28,4.66,2.03,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci204.png,119.31,4,4.8,4.4,5.3,5.2,5.5,1,12.2696547,21.7658998,31.08830232,24.98597246,60.58961052,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci204.png,42
sci216.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci216.png,Stéphane Marchesin;Cheng-Kai Chen;Chris Ho;Kwan-Liu Ma,View-Dependent Streamlines for 3D Vector fields,http://dx.doi.org/10.1109/TVCG.2010.212,10.1109/TVCG.2010.212,1578,1586,2010,0.1975,0.695050418,0.3147,0.1837,0.8467,10.21,10.61,3.43,0.07,0.3,4.82,8.04,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci216.png,52.39,3,4.4,4.5,5.5,5.4,5.4,0,6.27958024,-9.5686085,79.01115954,11.44514731,303.2756451,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci216.png,43
sci221.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci221.png,Stéphane Marchesin;Cheng-Kai Chen;Chris Ho;Kwan-Liu Ma,View-Dependent Streamlines for 3D Vector fields,http://dx.doi.org/10.1109/TVCG.2010.212,10.1109/TVCG.2010.212,1578,1586,2010,0.0872,0.997067693,0.1987,0.0615,0.9541,14.47,5.45,3.48,0.02,0.28,3.19,5.9,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci221.png,35.18,4,4.3,4.7,5.1,5.3,4.9,0,2.81938889,-2.918466,93.16920514,4.057880885,314.0107569,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci221.png,44
sci229.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci229.png,Roy van Pelt;Javier Oliván Bescós;Marcel Breeuwer;Rachel E. Clough;Eduard Gröller;Bart M. ter Haar Romeny;Anna Vilanova,Exploration of 4D MRI Blood Flow using Stylistic Visualization,http://dx.doi.org/10.1109/TVCG.2010.153,10.1109/TVCG.2010.153,1339,1347,2010,0.0728,1.402335689,0.2756,0.229,0.8565,8.8,6.81,3.8,0.03,0.26,4.34,3.09,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci229.png,77.91,5,4.9,5.5,5.4,5.1,5.4,0,-5.1876341,4.56201872,81.4618432,6.908224223,138.6715196,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci229.png,45
sci231.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci231.png,Ahmed Saad;Ghassan Hamarneh;Torsten Möller,Exploration and Visualization of Segmentation Uncertainty using Shape and Appearance Prior Information,http://dx.doi.org/10.1109/TVCG.2010.152,10.1109/TVCG.2010.152,1366,1375,2010,0.1507,1.186940861,0.1678,0.0652,0.2569,13.1,4.3,3.7,0.04,0.29,4.01,1.73,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci231.png,21.27,2,4.8,5.3,5,5.3,5.3,1,0.07630043,1.43184311,24.83204489,1.433874631,86.94969279,4,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci231.png,46
sci239.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci239.png,Thomas Schultz 0001;Gordon L. Kindlmann,Superquadric Glyphs for Symmetric Second-Order Tensors,http://dx.doi.org/10.1109/TVCG.2010.199,10.1109/TVCG.2010.199,1595,1604,2010,0.0467,1.118198987,0.4421,0.1891,0.8608,7.34,13.01,3.08,0.07,0.29,5.86,13.33,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci239.png,61.33,3,4.4,4.8,5.3,5.1,5.8,0,9.32062559,-15.360595,76.43313142,17.96724649,301.2488757,4,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci239.png,47
sci244.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci244.png,Laura Tateosian;Helena Mitásová;Brendan Harmon;Brent Fogleman;Katherine Weaver;Russell S. Harmon,TanGeoMS: Tangible Geospatial Modeling System,http://dx.doi.org/10.1109/TVCG.2010.202,10.1109/TVCG.2010.202,1605,1612,2010,0.1176,1.072770049,0.2704,0.4433,0.8009,9.6,9.59,3.96,0.03,0.33,6.73,5.92,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci244.png,90.64,4,4.6,5.3,5.6,5.5,5.7,0,-5.4329,17.6408419,72.5156686,18.45848601,107.1174105,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci244.png,48
sci254.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci254.png,Weifeng Chen;Wei Chen;Hujun Bao,An Efficient Direct Volume Rendering Approach for Dichromats,http://dx.doi.org/10.1109/TVCG.2011.164,10.1109/TVCG.2011.164,2144,2152,2011,0.0244,2.127645595,0.3513,0.4048,0.1983,16.94,7.67,4.07,0,0.31,4.56,1.36,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci254.png,51.72,2,5.6,5.5,5.6,4.7,5.6,1,13.1177877,7.20582723,11.73878629,14.9666396,28.78075205,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci254.png,49
sci266.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci266.png,Rocco Gasteiger;Mathias Neugebauer;Oliver Beuing;Bernhard Preim,The FLOWLENS: A Focus-and-Context Visualization Approach for Exploration of Blood Flow in Cerebral Aneurysms,http://dx.doi.org/10.1109/TVCG.2011.243,10.1109/TVCG.2011.243,2183,2192,2011,0.0845,0.981178881,0.5378,0.1964,0.5894,10.02,14.06,4.03,0.06,0.26,7.73,3.02,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci266.png,36.63,4,4.9,5.2,5,5.2,5.6,2,6.49311694,-3.9752304,54.36290522,7.613345126,328.5241065,8,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci266.png,50
sci267.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci267.png,Rocco Gasteiger;Mathias Neugebauer;Oliver Beuing;Bernhard Preim,The FLOWLENS: A Focus-and-Context Visualization Approach for Exploration of Blood Flow in Cerebral Aneurysms,http://dx.doi.org/10.1109/TVCG.2011.243,10.1109/TVCG.2011.243,2183,2192,2011,0.0667,1.239189505,0.2871,0.3841,0.6962,10.97,7.36,4.5,0.04,0.28,7.63,2.95,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci267.png,76.47,5,5.1,5.6,5.5,5.6,5.8,2,4.5584339,21.3538628,63.26088535,21.83498969,77.94987181,10,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci267.png,51
sci273.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci273.png,Alessandro Giusti;Pierluigi Taddei;Giorgio Corani;Luca Maria Gambardella;Cristina Magli;Luca Gianaroli,Artificial Defocus for Displaying Markers in Microscopy Z-Stacks,http://dx.doi.org/10.1109/TVCG.2011.168,10.1109/TVCG.2011.168,1757,1764,2011,0.0131,1.768638496,0.2914,0.2126,0.5025,12.67,7.86,4.32,0.02,0.29,6.96,3.36,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci273.png,36.63,4,3.9,4.6,4,4.4,4.2,2,-4.313166,7.56445874,50.85376198,8.707722845,119.6912835,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci273.png,52
sci289.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci289.png,Christopher Koehler;Thomas Wischgoll;Haibo Dong;Zachary Gaston,Vortex Visualization in Ultra Low Reynolds Number Insect Flight,http://dx.doi.org/10.1109/TVCG.2011.260,10.1109/TVCG.2011.260,2071,2079,2011,0.1164,0.822126763,0.1964,0.1898,0.7475,11.94,9.3,3.71,0.1,0.26,5.32,5.31,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci289.png,40.94,5,5,4.9,5.1,5.2,5.4,0,0.72762789,-2.7389923,70.8533455,2.83399382,284.8773051,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci289.png,53
sci294.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci294.png,Norbert Lindow;Daniel Baum;Hans-Christian Hege,Voronoi-Based Extraction and Visualization of Molecular Paths,http://dx.doi.org/10.1109/TVCG.2011.259,10.1109/TVCG.2011.259,2025,2034,2011,0.0927,0.918660626,0.5423,0.3238,0.4231,12.36,8.08,4.35,0.05,0.3,6.98,3.56,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci294.png,36.96,3,4.7,5.5,5.1,5.7,5.3,1,3.55291922,-15.243645,33.38682386,15.65221857,283.1200081,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci294.png,54
sci303.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci303.png,Mahsa Mirzargar;Alireza Entezari,Quasi Interpolation With Voronoi Splines,http://dx.doi.org/10.1109/TVCG.2011.230,10.1109/TVCG.2011.230,1832,1841,2011,0.0441,1.852897587,0.3906,0.2212,0.7486,11.04,3.2,4.68,0.07,0.28,6.81,2.21,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci303.png,49.26,7,5,5.4,5.4,5.3,5.7,0,8.40993609,1.90339054,69.34660585,8.622640005,12.75269793,9,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci303.png,55
sci312.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci312.png,Boonthanome Nouanesengsy;Teng-Yok Lee;Han-Wei Shen,Load-Balanced Parallel Streamline Generation on Large Scale Vector fields,http://dx.doi.org/10.1109/TVCG.2011.219,10.1109/TVCG.2011.219,1785,1794,2011,0.0134,2.198626135,0.4345,0.3049,0.6466,9.29,11.05,3.48,0.02,0.32,5.91,6.62,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci312.png,48.52,3,4.6,5.1,4.8,5.7,5.4,2,-3.4133098,-6.2834382,57.64589342,7.150683812,241.4881615,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci312.png,56
sci325.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci325.png,Jan Reininghaus;Natallia Kotava;David Günther;Jens Kasten;Hans Hagen;Ingrid Hotz,A Scale Space Based Persistence Measure for Critical Points in 2D Scalar fields,http://dx.doi.org/10.1109/TVCG.2011.159,10.1109/TVCG.2011.159,2045,2052,2011,0.0183,1.458218273,0.052,0.2111,0.8566,17.17,11.58,3.81,0.03,0.33,5.35,3.48,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci325.png,50.13,3,4.7,5.3,4.8,5.1,5,0,7.64331967,11.6637431,79.38096999,13.94500765,56.76293801,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci325.png,57
sci328.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci328.png,Christian Rieder;Tim Kröger;Christian Schumann;Horst K. Hahn,GPU-based Real-Time Approximation of the Ablation Zone for Radiofrequency Ablation,http://dx.doi.org/10.1109/TVCG.2011.207,10.1109/TVCG.2011.207,1812,1821,2011,0.0423,1.2708355,0.1143,0.2192,0.8285,16.03,5.47,4.4,0.05,0.24,6.39,3.26,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci328.png,54.81,4,6.1,6.4,6.1,6.6,6.8,0,5.41268079,11.539696,77.81403057,12.74604637,64.87112995,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci328.png,58
sci330.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci330.png,Marc Ruiz;Anton Bardera;Imma Boada;Ivan Viola,Automatic Transfer Functions Based on Informational Divergence,http://dx.doi.org/10.1109/TVCG.2011.173,10.1109/TVCG.2011.173,1932,1941,2011,0.0559,2.323414209,0.2864,0.0808,0.7042,12.28,7.84,4.46,0.07,0.3,5.92,2.15,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci330.png,13.17,3,4.7,4.7,4.1,4.1,4.6,0,1.82126235,0.47231975,69.90328426,1.881510692,14.53860019,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci330.png,59
sci333.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci333.png,Philipp Schlegel;Maxim Makhinya;Renato Pajarola,Extinction-Based Shading and Illumination in GPU Volume Ray-Casting,http://dx.doi.org/10.1109/TVCG.2011.198,10.1109/TVCG.2011.198,1795,1802,2011,0.0148,2.084537239,0.5378,0.4064,0.3653,15.4,2.15,4.33,0.06,0.52,4.91,1.62,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci333.png,36.72,2,3.8,4.6,4.4,4.4,4.5,0,-0.9275523,-11.484894,29.7584695,11.52228915,265.3826536,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci333.png,60
sci334.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci334.png,Philipp Schlegel;Maxim Makhinya;Renato Pajarola,Extinction-Based Shading and Illumination in GPU Volume Ray-Casting,http://dx.doi.org/10.1109/TVCG.2011.198,10.1109/TVCG.2011.198,1795,1802,2011,0.0203,2.652259357,0.4293,0.4724,0.4578,12.4,2.36,4.78,0.02,0.43,6.79,1.71,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci334.png,64.10,5,5.6,4.1,5.1,4.2,5.9,2,8.11513566,10.8489915,38.18780927,13.54828563,53.20320656,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci334.png,61
sci359.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci359.png,Alexander Bock;Erik Sundén;Bingchen Liu;Burkhard Wünsche;Timo Ropinski,Coherency-Based Curve Compression for High-Order finite Element Model Visualization,http://dx.doi.org/10.1109/TVCG.2012.206,10.1109/TVCG.2012.206,2315,2324,2012,0.0881,1.086497322,0.1829,0.0977,0.8222,16.01,11.77,3.24,0.05,0.28,5.54,8.43,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci359.png,29.48,6,5.2,4.5,5.3,5.2,4.7,0,0.75207478,3.63977672,80.98620803,3.716663964,78.32546248,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci359.png,62
sci380.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci380.png,Sebastian Grottel;Philipp Beck;Christoph Müller 0001;Guido Reina;Johannes Roth;Hans-Rainer Trebin;Thomas Ertl,Visualization of Electrostatic Dipoles in Molecular Dynamics of Metal Oxides,http://dx.doi.org/10.1109/TVCG.2012.282,10.1109/TVCG.2012.282,2061,2068,2012,0.0211,2.191137579,0.3414,0.5654,0.6182,8.02,18.89,3.27,0.04,0.27,7.4,8.21,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci380.png,91.34,4,4.1,5,4.6,4.7,4.7,0,9.58543614,9.88850668,49.86045324,13.77182451,45.89161507,9,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci380.png,63
sci383.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci383.png,Sebastian Grottel;Philipp Beck;Christoph Müller 0001;Guido Reina;Johannes Roth;Hans-Rainer Trebin;Thomas Ertl,Visualization of Electrostatic Dipoles in Molecular Dynamics of Metal Oxides,http://dx.doi.org/10.1109/TVCG.2012.282,10.1109/TVCG.2012.282,2061,2068,2012,0.0197,1.665739513,0.2078,0.5996,0.7565,13.99,17.93,3.52,0.01,0.27,7.11,7.73,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci383.png,101.39,3,4.7,4.1,4.9,4.4,5.2,0,-8.4126888,47.7919401,72.20722958,48.52672328,99.98334956,8,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci383.png,64
sci388.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci388.png,Krishna Chaitanya Gurijala;Lei Wang 0024;Arie E. Kaufman,Cumulative Heat Diffusion Using Volume Gradient Operator for Volume Analysis,http://dx.doi.org/10.1109/TVCG.2012.210,10.1109/TVCG.2012.210,2069,2077,2012,0.0392,1.811454559,0.314,0.1955,0.1674,16.58,5.08,4.07,0.02,0.28,2.49,2.39,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci388.png,58.37,4,5.8,5.6,5.4,5,6.2,1,4.38329228,6.99828879,12.10800102,8.257681106,57.93953373,6,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci388.png,65
sci389.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci389.png,Attila Gyulassy;Peer-Timo Bremer;Valerio Pascucci,Computing Morse-Smale Complexes with Accurate Geometry,http://dx.doi.org/10.1109/TVCG.2012.209,10.1109/TVCG.2012.209,2014,2022,2012,0.0345,0.942364515,0.7221,0.1898,0.6131,9.78,16.71,4.45,0.05,0.28,7.44,5.28,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci389.png,36.31,3,4.7,4.1,5.4,4.8,5.6,1,9.81060514,-3.3672721,55.50185781,10.37239097,341.0563562,8,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci389.png,66
sci390.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci390.png,Attila Gyulassy;Peer-Timo Bremer;Valerio Pascucci,Computing Morse-Smale Complexes with Accurate Geometry,http://dx.doi.org/10.1109/TVCG.2012.209,10.1109/TVCG.2012.209,2014,2022,2012,0.06,1.488801447,0.0453,0.0334,0.9659,16.34,3.27,3.43,0.01,0.27,1.58,2.63,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci390.png,22.80,2,4.8,4.6,4.8,5,4.9,0,-1.0288668,-1.2033052,96.09116952,1.583196264,229.4684346,2,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci390.png,67
sci391.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci391.png,Attila Gyulassy;Peer-Timo Bremer;Valerio Pascucci,Computing Morse-Smale Complexes with Accurate Geometry,http://dx.doi.org/10.1109/TVCG.2012.209,10.1109/TVCG.2012.209,2014,2022,2012,0.2254,1.007429078,0.1987,0.2693,0.9033,11.14,8.28,3.63,0.05,0.28,4.25,3.41,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci391.png,83.05,3,5.3,5.1,4.9,4.8,5,0,-0.0878664,-5.3316546,82.20772937,5.332378535,269.0558435,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci391.png,68
sci394.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci394.png,Thomas Höllt;Wolfgang Freiler;Fritz Gschwantner;Helmut Doleisch;Gabor Heinemann;Markus Hadwiger,SeiVis: An Interactive Visual Subsurface Modeling Application,http://dx.doi.org/10.1109/TVCG.2012.259,10.1109/TVCG.2012.259,2226,2235,2012,0.0357,1.637233799,0.1677,0.0235,0.5981,15.45,8.79,3.88,0.07,0.36,5.79,3.77,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci394.png,7.89,2,4.7,5.1,4.3,5.3,4.1,0,-0.5948855,0.9926158,61.66217876,1.157227221,120.9347159,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci394.png,69
sci395.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci395.png,Thomas Höllt;Wolfgang Freiler;Fritz Gschwantner;Helmut Doleisch;Gabor Heinemann;Markus Hadwiger,SeiVis: An Interactive Visual Subsurface Modeling Application,http://dx.doi.org/10.1109/TVCG.2012.259,10.1109/TVCG.2012.259,2226,2235,2012,0.0323,1.451060321,0.4016,0.3936,0.611,10.29,11.41,4.17,0.03,0.31,5.99,3.2,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci395.png,73.57,4,5.8,5.4,5.9,4.8,6.4,1,-17.101166,1.76091709,56.43077006,17.19158779,174.1209399,5,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci395.png,70
sci397.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci397.png,Thomas Höllt;Wolfgang Freiler;Fritz Gschwantner;Helmut Doleisch;Gabor Heinemann;Markus Hadwiger,SeiVis: An Interactive Visual Subsurface Modeling Application,http://dx.doi.org/10.1109/TVCG.2012.259,10.1109/TVCG.2012.259,2226,2235,2012,0.0192,2.027431917,0.2742,0.057,0.7716,12.87,11.69,3.93,0.01,0.28,5.15,5.3,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci397.png,20.96,3,3.9,3.6,3.3,3.9,3.9,2,-1.9350348,2.55621718,78.41204904,3.20602648,127.125413,3,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci397.png,71
sci399.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci399.png,Thomas Höllt;Wolfgang Freiler;Fritz Gschwantner;Helmut Doleisch;Gabor Heinemann;Markus Hadwiger,SeiVis: An Interactive Visual Subsurface Modeling Application,http://dx.doi.org/10.1109/TVCG.2012.259,10.1109/TVCG.2012.259,2226,2235,2012,0.0606,1.719006384,0.2496,0.2183,0.8653,12.81,12.35,3.8,0.04,0.37,6,6.71,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci399.png,57.13,3,4.7,5.3,4.9,5.4,5,0,3.79132735,3.07887007,80.92710889,4.884015152,39.07944234,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci399.png,72
sci403.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci403.png,Daniel Jönsson;Joel Kronander;Timo Ropinski;Anders Ynnerman,Historygrams: Enabling Interactive Global Illumination in Direct Volume Rendering using Photon Mapping,http://dx.doi.org/10.1109/TVCG.2012.232,10.1109/TVCG.2012.232,2364,2371,2012,0.0274,1.374944503,0.41,0.2799,0.3656,12.89,7.81,4.4,0.04,0.27,7.48,2.81,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci403.png,27.65,5,4.6,4.5,5,5.6,4.7,2,1.81398444,5.67877211,34.58984173,5.961458895,72.28482769,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci403.png,73
sci405.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci405.png,Ralf Kähler;Oliver Hahn;Tom Abel,A Novel Approach to Visualizing Dark Matter Simulations,http://dx.doi.org/10.1109/TVCG.2012.187,10.1109/TVCG.2012.187,2078,2087,2012,0.1127,0.958946531,0.8478,0.9541,0.4543,13.59,7.23,4.34,0,0.45,5.84,1.8,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci405.png,76.42,2,4.7,5.1,5.1,5.6,5.8,2,47.6250784,-20.085645,23.49128118,51.68734096,337.132652,4,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci405.png,74
sci411.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci411.png,Gunnar Läthén;Stefan Lindholm;Reiner Lenz;Anders Persson;Magnus Borga,Automatic Tuning of Spatially Varying Transfer Functions for Blood Vessel Visualization,http://dx.doi.org/10.1109/TVCG.2012.203,10.1109/TVCG.2012.203,2345,2354,2012,0.0629,0.941486641,0.1943,0.108,0.8552,15.8,11.91,4.01,0.03,0.25,6.19,5.71,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci411.png,34.01,3,4.3,5.2,4.9,5,5.2,0,2.05275895,5.64153525,83.92953713,6.003393981,70.00530888,7,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci411.png,75
sci418.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci418.png,Blake Nelson;Eric Liu;Robert Michael Kirby;Robert Haimes,ElVis: A System for the Accurate and Interactive Visualization of High-Order finite Element Solutions,http://dx.doi.org/10.1109/TVCG.2012.218,10.1109/TVCG.2012.218,2325,2334,2012,0.0278,1.864004185,0.5013,0.5655,0.7511,13.68,5.09,4.83,0.01,0.35,5.95,1.81,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci418.png,68.17,2,5,5.3,5.3,3.6,4.6,2,-22.83009,-12.146831,66.19688057,25.86036603,208.0153699,2,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci418.png,76
sci419.png,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci419.png,Harald Obermaier;Kenneth I. Joy,Derived Metric Tensors for Flow Surface Visualization,http://dx.doi.org/10.1109/TVCG.2012.211,10.1109/TVCG.2012.211,2149,2158,2012,0.0735,1.019390906,0.486,0.288,0.6628,12.89,13.48,3.66,0.04,0.29,7.68,6.69,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci419.png,39.45,3,4.8,4.3,5.1,6,5.7,2,-3.188023,-9.8215171,61.05813489,10.32597156,252.0167882,4,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci419.png,77
